Day,Period,optionPremium,TWTR,Strike,Time,IVlagged,rf,d1,d2,Normal Distribution of D1,Normal Distribution of D2,Black-Scholes
2015-07-14,11:47:30,0.61,37.492,38.5,0.0144688645,0.7105242334,0.01,-0.265995456,-0.3514619953,0.3951213543,0.3626208897,0.855005399
2015-07-14,11:47:30,0.514,37.492,39,0.0144688645,0.7105242334,0.01,-0.4169715565,-0.5024380958,0.3383496063,0.3076796935,0.6876314583
2015-07-14,11:47:30,0.36,37.492,40,0.0144688645,0.7105242334,0.01,-0.7132022006,-0.7986687399,0.2378603224,0.2122412587,0.4294371256
2015-07-14,11:48:00,2.441,37.285,35,0.014463777,0.6712487102,0.01,0.8255644186,0.7448363946,0.7954743869,0.7718146848,2.6496554381
2015-07-14,11:48:00,1.552,37.285,36,0.014463777,0.6712487102,0.01,0.4766041001,0.3958760761,0.6831779684,0.6539017746,1.9352312603
2015-07-14,11:48:00,1.401,37.285,36.5,0.014463777,0.6712487102,0.01,0.3057424656,0.2250144416,0.6200996312,0.5890159802,1.6244408248
2015-07-14,11:48:00,1.1,37.285,37,0.014463777,0.6712487102,0.01,0.1372055514,0.0564775274,0.5545658385,0.5225193013,1.3465692522
2015-07-14,11:48:00,0.868,37.285,37.5,0.014463777,0.6712487102,0.01,-0.0290690539,-0.1097970779,0.4884047584,0.4562851543,1.1019528052
2015-07-14,11:48:00,0.654,37.285,38,0.014463777,0.6712487102,0.01,-0.1931412818,-0.2738693058,0.4234241616,0.3920925303,0.890008591
2015-07-14,11:48:00,0.39,37.285,39,0.014463777,0.6712487102,0.01,-0.5149066999,-0.5956347239,0.3033091094,0.2757096371,0.5577594273
2015-07-14,11:48:00,0.301,37.285,40,0.014463777,0.6712487102,0.01,-0.8285252766,-0.9092533006,0.2036865431,0.1816082175,0.3311746802
2015-07-14,11:48:00,0.22,37.285,41,0.014463777,0.6712487102,0.01,-1.1343993877,-1.2151274117,0.1283135279,0.1121587501,0.186326204
2015-07-14,11:48:30,2.352,37.129,35,0.0144586895,0.6685090485,0.01,0.7765896022,0.6962052058,0.781299531,0.756849836,2.5229558185
2015-07-14,11:48:30,1.89,37.129,35.5,0.0144586895,0.6685090485,0.01,0.6001295474,0.519745151,0.725790049,0.6983793936,2.1589746617
2015-07-14,11:48:30,1.506,37.129,36,0.0144586895,0.6685090485,0.01,0.4261375465,0.3457531501,0.6649961888,0.6352358816,1.8254580008
2015-07-14,11:48:30,0.911,37.129,37,0.0144586895,0.6685090485,0.01,0.0852881352,0.0049037388,0.5339838381,0.5019563009,1.2565879187
2015-07-14,11:48:30,0.73,37.129,37.5,0.0144586895,0.6685090485,0.01,-0.0816972616,-0.162081658,0.467443728,0.435620775,1.0223008834
2015-07-14,11:48:30,0.504,37.129,38,0.0144586895,0.6685090485,0.01,-0.2464708662,-0.3268552626,0.4026588771,0.3718886797,0.8205947424
2015-07-14,11:48:30,0.436,37.129,38.5,0.0144586895,0.6685090485,0.01,-0.4090905058,-0.4894749022,0.3412366217,0.3122527594,0.6497813499
2015-07-14,11:48:30,0.332,37.129,39,0.0144586895,0.6685090485,0.01,-0.5696117688,-0.6499961652,0.2844705223,0.2578473493,0.5075132638
2015-07-14,11:48:30,0.24,37.129,40,0.0144586895,0.6685090485,0.01,-0.8845710036,-0.9649554,0.1881940257,0.1672835756,0.2970803676
2015-07-14,11:49:00,1.48,36.972,36,0.014453602,0.6236352453,0.01,0.3947578471,0.3197824634,0.6534891966,0.6254333789,1.6484550198
2015-07-14,11:49:00,1,36.972,36.5,0.014453602,0.6236352453,0.01,0.2107865027,0.135811119,0.5834730644,0.5540146996,1.3535521306
2015-07-14,11:49:00,0.782,36.972,37,0.014453602,0.6236352453,0.01,0.0293182475,-0.0456571362,0.5116946131,0.4817917643,1.094654314
2015-07-14,11:49:00,0.426,36.972,38,0.014453602,0.6236352453,0.01,-0.3263751251,-0.4013505088,0.3720702777,0.3440810408,0.682992439
2015-07-14,11:49:00,0.33,36.972,38.5,0.014453602,0.6236352453,0.01,-0.5007267713,-0.575702155,0.3082817143,0.2824082593,0.526644944
2015-07-14,11:49:00,0.252,36.972,39,0.014453602,0.6236352453,0.01,-0.672828656,-0.7478040397,0.2505281524,0.2272891826,0.3995298454
2015-07-14,11:49:00,0.22,36.972,39.5,0.014453602,0.6236352453,0.01,-0.8427381003,-0.917713484,0.1996874668,0.1793844432,0.2981835785
2015-07-14,11:49:00,0.15,36.972,40.5,0.014453602,0.6236352453,0.01,-1.1761982439,-1.2511736276,0.119757833,0.1054355689,0.1581632084
2015-07-14,11:49:30,2.082,36.928,35,0.0144485144,0.6097694373,0.01,0.7702057674,0.6969102776,0.7794110783,0.7570705273,2.2884520606
2015-07-14,11:49:30,1.264,36.928,36,0.0144485144,0.6097694373,0.01,0.3858591036,0.3125636138,0.65019949,0.6226938871,1.5968255178
2015-07-14,11:49:30,1,36.928,36.5,0.0144485144,0.6097694373,0.01,0.1976712332,0.1243757434,0.5783488509,0.5494911109,1.3037384642
2015-07-14,11:49:30,0.729,36.928,37,0.0144485144,0.6097694373,0.01,0.0120438215,-0.0612516683,0.5048046735,0.4755793908,1.0475317619
2015-07-14,11:49:30,0.5,36.928,37.5,0.0144485144,0.6097694373,0.01,-0.1710918717,-0.2443873615,0.4320757635,0.4034654146,0.8279266449
2015-07-14,11:49:30,0.404,36.928,38,0.0144485144,0.6097694373,0.01,-0.3518018552,-0.425097345,0.3624934336,0.3353828566,0.6434502273
2015-07-14,11:49:30,0.32,36.928,38.5,0.0144485144,0.6097694373,0.01,-0.530149549,-0.6034450388,0.2980041236,0.273106334,0.4916215131
2015-07-14,11:49:30,0.277,36.928,39,0.0144485144,0.6097694373,0.01,-0.7061959179,-0.7794914077,0.2400331543,0.2178451485,0.3692109801
2015-07-14,11:49:30,0.2,36.928,39.5,0.0144485144,0.6097694373,0.01,-0.8799995969,-0.9532950867,0.189429764,0.1702202901,0.2725322689
2015-07-14,11:49:30,0.19,36.928,40,0.0144485144,0.6097694373,0.01,-1.0516170081,-1.1249124979,0.1464876506,0.1303130577,0.1977267323
2015-07-14,11:50:00,2.013,36.913,35,0.0144434269,0.5770672512,0.01,0.8040822834,0.7347298741,0.7893252722,0.7687479887,2.2340700607
2015-07-14,11:50:00,1.6,36.913,35.5,0.0144434269,0.5770672512,0.01,0.599552475,0.5302000657,0.7255977359,0.7020133872,1.866113233
2015-07-14,11:50:00,1.283,36.913,36,0.0144434269,0.5770672512,0.01,0.3978833172,0.3285309079,0.654641901,0.6287448606,1.5332505186
2015-07-14,11:50:00,0.992,36.913,36.5,0.0144434269,0.5770672512,0.01,0.1989958919,0.1296434825,0.5788670209,0.5515757503,1.2381110732
2015-07-14,11:50:00,0.735,36.913,37,0.0144434269,0.5770672512,0.01,0.0028145019,-0.0665379074,0.5011228223,0.4734747894,0.9819096312
2015-07-14,11:50:00,0.511,36.913,37.5,0.0144434269,0.5770672512,0.01,-0.1907335012,-0.2600859105,0.4243671952,0.3973987529,0.7643653105
2015-07-14,11:50:00,0.392,36.913,38,0.0144434269,0.5770672512,0.01,-0.3817178791,-0.4510702884,0.3513353185,0.3259694455,0.5837906386
2015-07-14,11:50:00,0.29,36.913,38.5,0.0144434269,0.5770672512,0.01,-0.5702056576,-0.6395580669,0.2842691096,0.2612299758,0.4373240986
2015-07-14,11:50:00,0.241,36.913,39,0.0144434269,0.5770672512,0.01,-0.7562612678,-0.8256136771,0.2247462827,0.204511637,0.321257608
2015-07-14,11:50:00,0.136,36.913,40.5,0.0144434269,0.5770672512,0.01,-1.3004431982,-1.3697956076,0.0967245562,0.0853753568,0.1131909674
2015-07-14,11:50:30,2.54,36.847,34.5,0.0144383394,0.5494188985,0.01,1.0321196205,0.9661016427,0.8489919583,0.8330033387,2.5483405813
2015-07-14,11:50:30,1.989,36.847,35,0.0144383394,0.5494188985,0.01,0.8141678153,0.7481498374,0.7922255897,0.772815108,2.146512602
2015-07-14,11:50:30,1.56,36.847,35.5,0.0144383394,0.5494188985,0.01,0.5993076294,0.5332896516,0.7255161194,0.703083455,1.7772332728
2015-07-14,11:50:30,1.236,36.847,36,0.0144383394,0.5494188985,0.01,0.3874525798,0.3214346019,0.6507894078,0.6260594677,1.4447503701
2015-07-14,11:50:30,0.865,36.847,36.5,0.0144383394,0.5494188985,0.01,0.1785197621,0.1125017842,0.5708425987,0.5447872224,1.1519744338
2015-07-14,11:50:30,0.481,36.847,37.5,0.0144383394,0.5494188985,0.01,-0.2308940562,-0.296912034,0.4086985542,0.3832668342,0.6888843464
2015-07-14,11:50:30,0.335,36.847,38,0.0144383394,0.5494188985,0.01,-0.4315246598,-0.4975426377,0.333043463,0.3094032216,0.5160274998
2015-07-14,11:50:30,0.241,36.847,39,0.0144383394,0.5494188985,0.01,-0.8249854601,-0.891003438,0.2046899227,0.1864636629,0.2711766221
2015-07-14,11:50:30,0.18,36.847,39.5,0.0144383394,0.5494188985,0.01,-1.0179484407,-1.0839664186,0.1543512297,0.1391898443,0.1901746722
2015-07-14,11:50:30,0.174,36.847,40,0.0144383394,0.5494188985,0.01,-1.2084841495,-1.2745021274,0.1134305445,0.1012427596,0.1304495588
2015-07-14,11:50:30,0.13,36.847,40.5,0.0144383394,0.5494188985,0.01,-1.3966528939,-1.4626708718,0.081258988,0.0717787301,0.0875310603
2015-07-14,11:50:30,0.11,36.847,41,0.0144383394,0.5494188985,0.01,-1.582512761,-1.6485307389,0.0567662807,0.0496219041,0.0574628035
2015-07-14,11:51:00,1.97,36.896,35,0.0144332519,0.5969470819,0.01,0.7734785906,0.7017622816,0.7803804028,0.7585862876,2.2462271027
2015-07-14,11:51:00,1.57,36.896,35.5,0.0144332519,0.5969470819,0.01,0.5756904558,0.5039741468,0.7175877862,0.6928602277,1.8831307004
2015-07-14,11:51:00,1.249,36.896,36,0.0144332519,0.5969470819,0.01,0.3806686794,0.3089523704,0.6482754438,0.6213211208,1.5544385593
2015-07-14,11:51:00,0.403,36.896,38,0.0144332519,0.5969470819,0.01,-0.3732354468,-0.4449517558,0.3544866082,0.3281773095,0.6101999372
2015-07-14,11:51:00,0.28,36.896,38.5,0.0144332519,0.5969470819,0.01,-0.5555103262,-0.6272266352,0.2892728245,0.2652553431,0.4621532895
2015-07-14,11:51:00,0.212,36.896,39,0.0144332519,0.5969470819,0.01,-0.7354332059,-0.8071495149,0.2310378525,0.2097901739,0.3437366403
2015-07-14,11:51:00,0.18,36.896,39.5,0.0144332519,0.5969470819,0.01,-0.913064012,-0.984780321,0.1806044382,0.1623659945,0.2510501716
2015-07-14,11:51:00,0.15,36.896,40,0.0144332519,0.5969470819,0.01,-1.088460409,-1.160176718,0.1381959527,0.122988432,0.1800505877
2015-07-14,11:51:30,3.9,36.889,33,0.0144281644,0.5523572346,0.01,1.714470946,1.6481232894,0.9567788657,0.950336313,3.938041754
2015-07-14,11:51:30,1.6,36.889,35.5,0.0144281644,0.5523572346,0.01,0.6138271741,0.5474795175,0.7303352308,0.7079753307,1.8118380767
2015-07-14,11:51:30,1.2,36.889,36,0.0144281644,0.5523572346,0.01,0.4030248234,0.3366771668,0.6565350184,0.6318198611,1.4766868174
2015-07-14,11:51:30,0.883,36.889,36.5,0.0144281644,0.5523572346,0.01,0.1951301841,0.1287825275,0.5773544834,0.5512351343,1.180849885
2015-07-14,11:51:30,0.69,36.889,37,0.0144281644,0.5523572346,0.01,-0.0099358688,-0.0762835254,0.4960362271,0.4695967663,0.9257067535
2015-07-14,11:51:30,0.499,36.889,37.5,0.0144281644,0.5523572346,0.01,-0.2122492739,-0.2785969305,0.4159562836,0.3902770843,0.7109321527
2015-07-14,11:51:30,0.331,36.889,38,0.0144281644,0.5523572346,0.01,-0.4118829525,-0.4782306091,0.3402126083,0.3162430394,0.5346011491
2015-07-14,11:51:30,0.295,36.889,38.5,0.0144281644,0.5523572346,0.01,-0.6089069657,-0.6752546223,0.2712930534,0.2497570043,0.3934720445
2015-07-14,11:51:30,0.213,36.889,39,0.0144281644,0.5523572346,0.01,-0.8033886625,-0.8697363191,0.210875063,0.1922222597,0.283383623
2015-07-14,11:52:00,1.8,36.697,35,0.0144230769,0.5166429198,0.01,0.7964322766,0.7343854689,0.7871095879,0.7686430797,1.985932646
2015-07-14,11:52:00,1.5,36.697,35.5,0.0144230769,0.5166429198,0.01,0.5678204346,0.5057736269,0.7149215486,0.6934922127,1.6200530764
2015-07-14,11:52:00,1.104,36.697,36,0.0144230769,0.5166429198,0.01,0.3424060661,0.2803592584,0.633977338,0.6103990544,1.2938695648
2015-07-14,11:52:00,0.833,36.697,36.5,0.0144230769,0.5166429198,0.01,0.1201009606,0.0580541529,0.5477984143,0.5231472533,1.0104375338
2015-07-14,11:52:00,0.6,36.697,37,0.0144230769,0.5166429198,0.01,-0.0991794918,-0.1612262995,0.4604978789,0.4359575841,0.770786388
2015-07-14,11:52:00,0.392,36.697,37.5,0.0144230769,0.5166429198,0.01,-0.3155164933,-0.377563301,0.3761847651,0.3528775158,0.5738539381
2015-07-14,11:52:00,0.32,36.697,38,0.0144230769,0.5166429198,0.01,-0.5289880198,-0.5910348275,0.2984068803,0.2772485429,0.4167120837
2015-07-14,11:52:00,0.25,36.697,38.5,0.0144230769,0.5166429198,0.01,-0.7396689888,-0.8017157965,0.2297504347,0.2113586881,0.2950157783
2015-07-14,11:52:00,0.192,36.697,39,0.0144230769,0.5166429198,0.01,-0.9476314177,-1.0096782254,0.1716585631,0.156324739,0.2035687307
2015-07-14,11:52:00,0.104,36.697,40,0.0144230769,0.5166429198,0.01,-1.3556751016,-1.4177219093,0.0876012824,0.0781359855,0.0897155934
2015-07-14,11:52:00,0.08,36.697,41,0.0144230769,0.5166429198,0.01,-1.753642596,-1.8156894037,0.0397458837,0.0347090152,0.0356903056
2015-07-14,11:52:30,2.8,36.738,34,0.0144179894,0.5511464545,0.01,1.2055980198,1.1394191465,0.8860137385,0.8727358131,2.8816330233
2015-07-14,11:52:30,1.956,36.738,35,0.0144179894,0.5511464545,0.01,0.7675800329,0.7014011596,0.7786316357,0.7584736507,2.0626184628
2015-07-14,11:52:30,1.54,36.738,35.5,0.0144179894,0.5511464545,0.01,0.5532422197,0.4870633463,0.7099512198,0.6868932798,1.7009920124
2015-07-14,11:52:30,1.082,36.738,36,0.0144179894,0.5511464545,0.01,0.3419022365,0.2757233632,0.6337877668,0.6086197251,1.3769436691
2015-07-14,11:52:30,0.86,36.738,36.5,0.0144179894,0.5511464545,0.01,0.1334773807,0.0672985073,0.5530920741,0.5268279674,1.0930480747
2015-07-14,11:52:30,0.566,36.738,37,0.0144179894,0.5511464545,0.01,-0.0721116747,-0.1382905481,0.4712565177,0.4450053976,0.8501960125
2015-07-14,11:52:30,0.43,36.738,37.5,0.0144179894,0.5511464545,0.01,-0.2749410621,-0.3411199354,0.3916807597,0.366506647,0.6475499513
2015-07-14,11:52:30,0.295,36.738,38,0.0144179894,0.5511464545,0.01,-0.4750838884,-0.5412627617,0.3173635909,0.2941632418,0.4827119705
2015-07-14,11:52:30,0.22,36.738,38.5,0.0144179894,0.5511464545,0.01,-0.6726103936,-0.7387892669,0.2505975938,0.2300174851,0.352057943
2015-07-14,11:52:30,0.17,36.738,39,0.0144179894,0.5511464545,0.01,-0.8675880985,-0.9337669719,0.192809932,0.175212055,0.251166287
2015-07-14,11:52:30,0.15,36.738,39.5,0.0144179894,0.5511464545,0.01,-1.0600819434,-1.1262608168,0.1445536608,0.1300275689,0.1752638855
2015-07-14,11:52:30,0.121,36.738,40,0.0144179894,0.5511464545,0.01,-1.2501544178,-1.3163332912,0.1056215721,0.0940311009,0.1196235386
2015-07-14,11:53:00,1.81,36.692,35,0.0144129019,0.5427226812,0.01,0.7593704816,0.6942145907,0.7761845169,0.7562261781,2.0156605786
2015-07-14,11:53:00,1.394,36.692,35.5,0.0144129019,0.5427226812,0.01,0.5416674497,0.4765115588,0.7059761914,0.6831450127,1.6555255775
2015-07-14,11:53:00,1.04,36.692,36,0.0144129019,0.5427226812,0.01,0.3270093154,0.2618534245,0.6281695802,0.6032827756,1.3337483104
2015-07-14,11:53:00,0.764,36.692,36.5,0.0144129019,0.5427226812,0.01,0.1153120775,0.0501561866,0.5459011171,0.5200010372,1.0529013085
2015-07-14,11:53:00,0.549,36.692,37,0.0144129019,0.5427226812,0.01,-0.0935048364,-0.1586607273,0.4627512538,0.4369680906,0.813779736
2015-07-14,11:53:00,0.45,36.692,37.5,0.0144129019,0.5427226812,0.01,-0.299518754,-0.3646746449,0.3822721324,0.3576771438,0.6153692392
2015-07-14,11:53:00,0.309,36.692,38,0.0144129019,0.5427226812,0.01,-0.5028039301,-0.567959821,0.3075510651,0.2850311253,0.4550418942
2015-07-14,11:53:30,2.2,36.597,34.5,0.0144078144,0.4750840669,0.01,1.0657850015,1.0087594469,0.8567395788,0.8434549929,2.2590933648
2015-07-14,11:53:30,1.797,36.597,35,0.0144078144,0.4750840669,0.01,0.8134641336,0.7564385789,0.7920239991,0.7753068575,1.8538716658
2015-07-14,11:53:30,1,36.597,36,0.0144078144,0.4750840669,0.01,0.3194596978,0.2624341431,0.625311026,0.6035066238,1.1613992131
2015-07-14,11:53:30,0.72,36.597,36.5,0.0144078144,0.4750840669,0.01,0.0775800316,0.0205544769,0.5309189365,0.5081994725,0.8834319257
2015-07-14,11:53:30,0.522,36.597,37,0.0144078144,0.4750840669,0.01,-0.1610086526,-0.2180342073,0.4360432929,0.4137012295,0.6531361363
2015-07-14,11:53:30,0.41,36.597,37.5,0.0144078144,0.4750840669,0.01,-0.3963947072,-0.4534202619,0.345906935,0.3251230745,0.4687972974
2015-07-14,11:53:30,0.28,36.597,38,0.0144078144,0.4750840669,0.01,-0.6286629741,-0.6856885287,0.2647848615,0.246454771,0.326399514
2015-07-14,11:53:30,0.22,36.597,38.5,0.0144078144,0.4750840669,0.01,-0.8578949673,-0.914920522,0.1954752317,0.1801166778,0.220313996
2015-07-14,11:53:30,0.193,36.597,39,0.0144078144,0.4750840669,0.01,-1.0841690458,-1.1411946005,0.1391449268,0.1268944754,0.1441153188
2015-07-14,11:53:30,0.113,36.597,40,0.0144078144,0.4750840669,0.01,-1.5281420703,-1.585167625,0.063238634,0.0564641271,0.056104593
2015-07-14,11:53:30,0.105,36.597,41,0.0144078144,0.4750840669,0.01,-1.9611516697,-2.0181772244,0.0249306664,0.0217864036,0.0192737369
2015-07-14,11:54:00,1.756,36.628,35,0.0144027269,0.5604140716,0.01,0.7117668289,0.6445107732,0.7616954116,0.740377863,1.9898862744
2015-07-14,11:54:00,1.028,36.628,36,0.0144027269,0.5604140716,0.01,0.292906748,0.2256506922,0.6152032846,0.5892634446,1.3232370031
2015-07-14,11:54:00,0.79,36.628,36.5,0.0144027269,0.5604140716,0.01,0.0878200539,0.0205639982,0.5349901507,0.5082032702,1.0488713089
2015-07-14,11:54:00,0.521,36.628,37,0.0144027269,0.5604140716,0.01,-0.1144762583,-0.181732314,0.4544301329,0.4278964026,0.8149801099
2015-07-14,11:54:00,0.4,36.628,37.5,0.0144027269,0.5604140716,0.01,-0.3140571016,-0.3813131574,0.3767388351,0.3514854458,0.6203840778
2015-07-14,11:54:00,0.33,36.628,38,0.0144027269,0.5604140716,0.01,-0.5109944123,-0.5782504681,0.3046774847,0.2815475151,0.4624621462
2015-07-14,11:54:00,0.189,36.628,39,0.0144027269,0.5604140716,0.01,-0.8972122198,-0.9644682756,0.1848028429,0.1674056031,0.2410802698
2015-07-14,11:54:00,0.12,36.628,40,0.0144027269,0.5604140716,0.01,-1.2736513032,-1.340907359,0.1013935109,0.0899752663,0.1153491812
2015-07-14,11:54:00,0.09,36.628,41,0.0144027269,0.5604140716,0.01,-1.6407946378,-1.7080506936,0.0504200259,0.0438134683,0.050691212
2015-07-14,11:54:30,2.4,36.79,34.5,0.0143976394,0.5592887744,0.01,0.9933450054,0.9262358538,0.8397290739,0.8228382882,2.5097985831
2015-07-14,11:54:30,1.6,36.79,35.5,0.0143976394,0.5592887744,0.01,0.5675704017,0.50046125,0.7148366451,0.6916248327,1.7496933653
2015-07-14,11:54:30,1.17,36.79,36,0.0143976394,0.5592887744,0.01,0.3591600487,0.2920508971,0.6402623191,0.6148761454,1.4228962496
2015-07-14,11:54:30,0.86,36.79,36.5,0.0143976394,0.5592887744,0.01,0.1536244132,0.0865152616,0.5610470567,0.5344715877,1.1355167865
2015-07-14,11:54:30,0.59,36.79,37,0.0143976394,0.5592887744,0.01,-0.0491147323,-0.1162238839,0.4804139314,0.4537375542,0.8885559763
2015-07-14,11:54:30,0.41,36.79,37.5,0.0143976394,0.5592887744,0.01,-0.2491324647,-0.3162416163,0.4016291589,0.375909561,0.6813576495
2015-07-14,11:54:30,0.352,36.79,38,0.0143976394,0.5592887744,0.01,-0.4465008776,-0.5136100293,0.3276177394,0.3037623331,0.51174977
2015-07-14,11:54:30,0.25,36.79,38.5,0.0143976394,0.5592887744,0.01,-0.6412892373,-0.708398389,0.2606673903,0.2393489463,0.3763454919
2015-07-14,11:54:30,0.202,36.79,39,0.0143976394,0.5592887744,0.01,-0.8335641286,-0.9006732803,0.2022633233,0.1838810297,0.2709399384
2015-07-14,11:54:30,0.149,36.79,40,0.0143976394,0.5592887744,0.01,-1.2108272495,-1.2779364012,0.1129808096,0.1006359259,0.1317064761
2015-07-14,11:54:30,0.13,36.79,40.5,0.0143976394,0.5592887744,0.01,-1.3959364291,-1.4630455807,0.0813668197,0.0717274535,0.0889416437
2015-07-14,11:54:30,0.11,36.79,41,0.0143976394,0.5592887744,0.01,-1.578774273,-1.6458834246,0.0571939208,0.0498938811,0.0588097269
2015-07-14,11:55:00,1.21,36.839,36,0.0143925519,0.5797511937,0.01,0.3680807098,0.2985285608,0.643593473,0.6173501095,1.4879344654
2015-07-14,11:55:00,0.84,36.839,36.5,0.0143925519,0.5797511937,0.01,0.169764449,0.1002122999,0.5674023067,0.5399121094,1.1985776896
2015-07-14,11:55:00,0.589,36.839,37,0.0143925519,0.5797511937,0.01,-0.0258535476,-0.0954056967,0.4896870756,0.4619962957,0.948179304
2015-07-14,11:55:00,0.345,36.839,38,0.0143925519,0.5797511937,0.01,-0.4092816292,-0.4788337783,0.3411664978,0.3160284423,0.5608800949
2015-07-14,11:55:00,0.148,36.839,40,0.0143925519,0.5797511937,0.01,-1.1467612771,-1.2163134261,0.1257401486,0.1119327745,0.1554747088
2015-07-14,11:55:00,0.103,36.839,41,0.0143925519,0.5797511937,0.01,-1.5017842768,-1.5713364258,0.0665764151,0.0580522622,0.0728083442
2015-07-14,11:55:30,1.55,36.785,35.5,0.0143874644,0.5631359515,0.01,0.5623148695,0.4947679752,0.7130492454,0.6896180437,1.7515979466
2015-07-14,11:55:30,0.8,36.785,36.5,0.0143874644,0.5631359515,0.01,0.1510514883,0.083504594,0.56003245,0.5332748377,1.1390623479
2015-07-14,11:55:30,0.63,36.785,37,0.0143874644,0.5631359515,0.01,-0.0503737914,-0.1179206856,0.4799122607,0.4530652514,0.8925698621
2015-07-14,11:55:30,0.341,36.785,38,0.0143874644,0.5631359515,0.01,-0.4451846467,-0.5127315409,0.3280931606,0.3040695617,0.5159258694
2015-07-14,11:55:30,0.202,36.785,39,0.0143874644,0.5631359515,0.01,-0.829739506,-0.8972864002,0.20334304,0.1847830558,0.2744713156
2015-07-14,11:55:30,0.15,36.785,40,0.0143874644,0.5631359515,0.01,-1.2045577456,-1.2721046399,0.1141870385,0.1016679714,0.1342364107
2015-07-14,11:56:00,1.19,36.905,36,0.0143823769,0.5512268742,0.01,0.4108050164,0.3446982803,0.6593922427,0.6348393945,1.4839392615
2015-07-14,11:56:00,0.91,36.905,36.5,0.0143823769,0.5512268742,0.01,0.2021527225,0.1360459864,0.580101334,0.5541075365,1.1866232651
2015-07-14,11:56:00,0.632,36.905,37,0.0143823769,0.5512268742,0.01,-0.0036606765,-0.0697674126,0.4985396046,0.4721893925,0.9301091533
2015-07-14,11:56:00,0.451,36.905,37.5,0.0143823769,0.5512268742,0.01,-0.206711396,-0.2728181321,0.4181176285,0.3924965104,0.7141286748
2015-07-14,11:56:00,0.342,36.905,38,0.0143823769,0.5512268742,0.01,-0.4070726229,-0.473179359,0.3419773251,0.3180426113,0.5367920274
2015-07-14,11:56:00,0.213,36.905,39,0.0143823769,0.5512268742,0.01,-0.8000051428,-0.8661118789,0.2118539088,0.1932144058,0.2841903641
2015-07-14,11:56:00,0.19,36.905,39.5,0.0143823769,0.5512268742,0.01,-0.9927090415,-1.0588157776,0.1604258837,0.1448418434,0.2000872189
2015-07-14,11:56:00,0.15,36.905,40,0.0143823769,0.5512268742,0.01,-1.1829889274,-1.2490956635,0.1184067679,0.1058150433,0.1378087421
2015-07-14,11:56:00,0.1,36.905,41,0.0143823769,0.5512268742,0.01,-1.5565153491,-1.6226220852,0.0597927978,0.0523351082,0.0612223539
2015-07-14,11:56:30,2.1,36.992,35,0.0143772894,0.5603202325,0.01,0.8596262752,0.79244089,0.8050024568,0.7859481775,2.2744193185
2015-07-14,11:56:30,0.965,36.992,36.5,0.0143772894,0.5603202325,0.01,0.2350231869,0.1678378017,0.5929046317,0.5666445586,1.2531751201
2015-07-14,11:56:30,0.655,36.992,37,0.0143772894,0.5603202325,0.01,0.0325140845,-0.0346713007,0.5129689579,0.4861709229,0.9900095903
2015-07-14,11:56:30,0.5,36.992,37.5,0.0143772894,0.5603202325,0.01,-0.1672766927,-0.2344620779,0.4335761711,0.4073131351,0.7668030214
2015-07-14,11:56:30,0.416,36.992,38,0.0143772894,0.5603202325,0.01,-0.3644211566,-0.4316065418,0.3577717697,0.3330137015,0.5819918929
2015-07-14,11:56:30,0.22,36.992,39,0.0143772894,0.5603202325,0.01,-0.7510452165,-0.8182306017,0.226312722,0.2066127622,0.3150209082
2015-07-14,11:56:30,0.16,36.992,40,0.0143772894,0.5603202325,0.01,-1.1278802662,-1.1950656515,0.1296852445,0.1160306904,0.1567561824
2015-07-14,11:57:00,0.97,37,36.5,0.0143722019,0.5307105904,0.01,0.2479162408,0.1842924695,0.5979003931,0.5731079894,1.2068791575
2015-07-14,11:57:00,0.681,37,37,0.0143722019,0.5307105904,0.01,0.0340708215,-0.0295529498,0.513589662,0.4882117948,0.9415770718
2015-07-14,11:57:00,0.5,37,37.5,0.0143722019,0.5307105904,0.01,-0.1769041027,-0.240527874,0.429791858,0.4049605285,0.718461334
2015-07-14,11:57:00,0.4,37,38,0.0143722019,0.5307105904,0.01,-0.3850845748,-0.4487083461,0.350087378,0.3268210316,0.53581857
2015-07-14,11:57:00,0.23,37,39,0.0143722019,0.5307105904,0.01,-0.7933515773,-0.8569753486,0.2137865073,0.1957292543,0.2777568662
2015-07-14,11:57:00,0.16,37,40,0.0143722019,0.5307105904,0.01,-1.1912815877,-1.254905359,0.1167715298,0.1047565592,0.130886425
2015-07-14,11:57:30,1.31,36.998,36,0.0143671144,0.5394145228,0.01,0.4574807017,0.3928249137,0.6763372149,0.6527755988,1.5265787382
2015-07-14,11:57:30,0.663,36.998,37,0.0143671144,0.5394145228,0.01,0.0337139359,-0.0309418522,0.513447367,0.4876579563,0.9557734199
2015-07-14,11:57:30,0.5,36.998,37.5,0.0143671144,0.5394145228,0.01,-0.1738934685,-0.2385492565,0.4309745929,0.4057275583,0.7326003209
2015-07-14,11:57:30,0.395,36.998,38,0.0143671144,0.5394145228,0.01,-0.378751025,-0.443406813,0.3524363794,0.3287357544,0.5492771019
2015-07-14,11:57:30,0.29,36.998,38.5,0.0143671144,0.5394145228,0.01,-0.5809306282,-0.6455864162,0.2806436045,0.2592736184,0.4026517965
2015-07-14,11:57:30,0.239,36.998,39,0.0143671144,0.5394145228,0.01,-0.7805013894,-0.8451571774,0.217547905,0.1990115439,0.2885021925
